dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg558.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:32:44.000+02:00,2022-07-07T07:32:54.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg559.wav,4.97242140099283,5.57363485934914,5484.375,9421.875,Odontocete whistles,mdupon,2022-07-07T07:32:58.972+02:00,2022-07-07T07:32:59.573+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg559.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:32:54.000+02:00,2022-07-07T07:33:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg564.wav,5.92112520683949,7.07391064533922,7593.75,17859.375,Odontocete whistles,mdupon,2022-07-07T07:33:49.921+02:00,2022-07-07T07:33:51.073+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg564.wav,2.16492002206288,3.12465526751241,9421.875,18140.625,Odontocete whistles,mdupon,2022-07-07T07:33:46.164+02:00,2022-07-07T07:33:47.124+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg564.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:33:44.000+02:00,2022-07-07T07:33:54.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg565.wav,4.76282404853833,6.05350248207391,7031.25,21515.625,Odontocete whistles,mdupon,2022-07-07T07:33:58.762+02:00,2022-07-07T07:34:00.053+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg565.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:33:54.000+02:00,2022-07-07T07:34:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg566.wav,8.61831218974076,9.39602868174297,9140.625,18562.5,Odontocete whistles,mdupon,2022-07-07T07:34:12.618+02:00,2022-07-07T07:34:13.396+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg566.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:34:04.000+02:00,2022-07-07T07:34:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg567.wav,3.52178709321566,4.28295642581357,9281.25,16031.25,Odontocete whistles,mdupon,2022-07-07T07:34:17.521+02:00,2022-07-07T07:34:18.282+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg567.wav,0.697738554881412,1.51406508549366,2812.5,11812.5,Odontocete whistles,mdupon,2022-07-07T07:34:14.697+02:00,2022-07-07T07:34:15.514+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg567.wav,0,1.00661886376172,9281.25,18562.5,Odontocete whistles,mdupon,2022-07-07T07:34:14.000+02:00,2022-07-07T07:34:15.006+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg567.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:34:14.000+02:00,2022-07-07T07:34:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg570.wav,6.75951461665747,8.12741312741313,1546.875,19968.75,Odontocete whistles,mdupon,2022-07-07T07:34:50.759+02:00,2022-07-07T07:34:52.127+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg570.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:34:44.000+02:00,2022-07-07T07:34:54.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg576.wav,6.15278543849972,7.14561500275786,7171.875,21234.375,Odontocete whistles,mdupon,2022-07-07T07:35:50.152+02:00,2022-07-07T07:35:51.145+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg576.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:35:44.000+02:00,2022-07-07T07:35:54.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg577.wav,0,0.747380033094319,9140.625,17296.875,Odontocete whistles,mdupon,2022-07-07T07:35:54.000+02:00,2022-07-07T07:35:54.747+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg577.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:35:54.000+02:00,2022-07-07T07:36:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg578.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:36:04.000+02:00,2022-07-07T07:36:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg579.wav,5.06618863761721,6.14726971869829,6187.5,20531.25,Odontocete whistles,mdupon,2022-07-07T07:36:19.066+02:00,2022-07-07T07:36:20.147+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg579.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:36:14.000+02:00,2022-07-07T07:36:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg581.wav,1.36514065085494,2.84335355763927,11671.875,25734.375,Odontocete whistles,mdupon,2022-07-07T07:36:35.365+02:00,2022-07-07T07:36:36.843+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg581.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:36:34.000+02:00,2022-07-07T07:36:44.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg583.wav,7.15664644236073,7.88472145615003,9984.375,18843.75,Odontocete whistles,mdupon,2022-07-07T07:37:01.156+02:00,2022-07-07T07:37:01.884+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg583.wav,5.27027027027027,6.2465526751241,10546.875,20671.875,Odontocete whistles,mdupon,2022-07-07T07:36:59.270+02:00,2022-07-07T07:37:00.246+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg583.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:36:54.000+02:00,2022-07-07T07:37:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg584.wav,8.11638168781026,10.0,7031.25,19687.5,Odontocete whistles,mdupon,2022-07-07T07:37:12.116+02:00,2022-07-07T07:37:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg584.wav,6.9249862107005,7.79646993932708,7171.875,18281.25,Odontocete whistles,mdupon,2022-07-07T07:37:10.924+02:00,2022-07-07T07:37:11.796+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg584.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:37:04.000+02:00,2022-07-07T07:37:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg585.wav,9.29123000551572,10.0,7734.375,20250.0,Odontocete whistles,mdupon,2022-07-07T07:37:23.291+02:00,2022-07-07T07:37:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg585.wav,7.55929398786542,8.37562051847766,9140.625,18140.625,Odontocete whistles,mdupon,2022-07-07T07:37:21.559+02:00,2022-07-07T07:37:22.375+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg585.wav,4.56425813568671,5.67291781577496,7453.125,20812.5,Odontocete whistles,mdupon,2022-07-07T07:37:18.564+02:00,2022-07-07T07:37:19.672+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg585.wav,0,1.01213458356315,7875.0,18562.5,Odontocete whistles,mdupon,2022-07-07T07:37:14.000+02:00,2022-07-07T07:37:15.012+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg585.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:37:14.000+02:00,2022-07-07T07:37:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg586.wav,5.68946497517926,7.04633204633205,6468.75,22078.125,Odontocete whistles,mdupon,2022-07-07T07:37:29.689+02:00,2022-07-07T07:37:31.046+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg586.wav,0,1.5526751241037,8437.5,21796.875,Odontocete whistles,mdupon,2022-07-07T07:37:24.000+02:00,2022-07-07T07:37:25.552+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg586.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:37:24.000+02:00,2022-07-07T07:37:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg587.wav,6.30170987313844,7.41588527302813,7171.875,13781.25,Odontocete whistles,mdupon,2022-07-07T07:37:40.301+02:00,2022-07-07T07:37:41.415+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg587.wav,3.75896304467733,6.01489244346387,8437.5,22078.125,Odontocete whistles,mdupon,2022-07-07T07:37:37.758+02:00,2022-07-07T07:37:40.014+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg587.wav,1.43684500827358,2.76613348041919,8718.75,18562.5,Odontocete whistles,mdupon,2022-07-07T07:37:35.436+02:00,2022-07-07T07:37:36.766+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg587.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:37:34.000+02:00,2022-07-07T07:37:44.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg588.wav,8.17705460562603,9.09266409266409,5906.25,15187.5,Odontocete whistles,mdupon,2022-07-07T07:37:52.177+02:00,2022-07-07T07:37:53.092+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg588.wav,0,0.659128516271373,10687.5,18984.375,Odontocete whistles,mdupon,2022-07-07T07:37:44.000+02:00,2022-07-07T07:37:44.659+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg588.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:37:44.000+02:00,2022-07-07T07:37:54.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg589.wav,7.55929398786542,8.74517374517374,26296.875,39656.25,Odontocete clics,mdupon,2022-07-07T07:38:01.559+02:00,2022-07-07T07:38:02.745+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg589.wav,7.39382239382239,9.23055708769994,5765.625,20953.125,Odontocete whistles,mdupon,2022-07-07T07:38:01.393+02:00,2022-07-07T07:38:03.230+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg589.wav,0,1.71814671814672,3937.5,20812.5,Odontocete whistles,mdupon,2022-07-07T07:37:54.000+02:00,2022-07-07T07:37:55.718+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg589.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:37:54.000+02:00,2022-07-07T07:38:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg589.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T07:37:54.000+02:00,2022-07-07T07:38:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg590.wav,6.29067843353558,7.61996690568119,8718.75,17156.25,Odontocete whistles,mdupon,2022-07-07T07:38:10.290+02:00,2022-07-07T07:38:11.619+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg590.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:38:04.000+02:00,2022-07-07T07:38:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg591.wav,8.02813017098731,9.40706012134583,9843.75,18984.375,Odontocete whistles,mdupon,2022-07-07T07:38:22.028+02:00,2022-07-07T07:38:23.407+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg591.wav,1.86707115278544,2.93712079426365,8859.375,16875.0,Odontocete whistles,mdupon,2022-07-07T07:38:15.867+02:00,2022-07-07T07:38:16.937+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg591.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:38:14.000+02:00,2022-07-07T07:38:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg592.wav,4.80694980694981,5.78874793160507,7171.875,18703.125,Odontocete whistles,mdupon,2022-07-07T07:38:28.806+02:00,2022-07-07T07:38:29.788+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg592.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:38:24.000+02:00,2022-07-07T07:38:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg593.wav,0.521235521235521,2.14285714285714,4640.625,19406.25,Odontocete whistles,mdupon,2022-07-07T07:38:34.521+02:00,2022-07-07T07:38:36.142+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg593.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:38:34.000+02:00,2022-07-07T07:38:44.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg595.wav,7.67512410369553,8.60176503033646,9140.625,18562.5,Odontocete whistles,mdupon,2022-07-07T07:39:01.675+02:00,2022-07-07T07:39:02.601+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg595.wav,3.72035300606729,6.1969111969112,8156.25,18562.5,Odontocete whistles,mdupon,2022-07-07T07:38:57.720+02:00,2022-07-07T07:39:00.196+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg595.wav,1.03971318257033,1.93325979040265,7171.875,17859.375,Odontocete whistles,mdupon,2022-07-07T07:38:55.039+02:00,2022-07-07T07:38:55.933+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg595.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:38:54.000+02:00,2022-07-07T07:39:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg596.wav,7.68063982349697,10.0,8015.625,18703.125,Odontocete whistles,mdupon,2022-07-07T07:39:11.680+02:00,2022-07-07T07:39:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg596.wav,5.55708769994484,6.79812465526751,7031.25,18562.5,Odontocete whistles,mdupon,2022-07-07T07:39:09.557+02:00,2022-07-07T07:39:10.798+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg596.wav,0,1.07832322118036,6046.875,18140.625,Odontocete whistles,mdupon,2022-07-07T07:39:04.000+02:00,2022-07-07T07:39:05.078+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg596.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:39:04.000+02:00,2022-07-07T07:39:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg597.wav,4.5311638168781,10.0,4640.625,17718.75,Odontocete whistles,mdupon,2022-07-07T07:39:18.531+02:00,2022-07-07T07:39:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg597.wav,1.38720353006067,1.93877551020408,6609.375,15750.0,Odontocete whistles,mdupon,2022-07-07T07:39:15.387+02:00,2022-07-07T07:39:15.938+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg597.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:39:14.000+02:00,2022-07-07T07:39:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg598.wav,6.91947049089906,7.79646993932708,9140.625,18421.875,Odontocete whistles,mdupon,2022-07-07T07:39:30.919+02:00,2022-07-07T07:39:31.796+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg598.wav,3.74793160507446,4.80694980694981,8578.125,14906.25,Odontocete whistles,mdupon,2022-07-07T07:39:27.747+02:00,2022-07-07T07:39:28.806+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg598.wav,0,2.58411472697187,4218.75,14343.75,Odontocete whistles,mdupon,2022-07-07T07:39:24.000+02:00,2022-07-07T07:39:26.584+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg598.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:39:24.000+02:00,2022-07-07T07:39:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg599.wav,6.73745173745174,7.76889134031991,8296.875,16453.125,Odontocete whistles,mdupon,2022-07-07T07:39:40.737+02:00,2022-07-07T07:39:41.768+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg599.wav,0,0.791505791505791,8156.25,13500.0,Odontocete whistles,mdupon,2022-07-07T07:39:34.000+02:00,2022-07-07T07:39:34.791+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg599.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:39:34.000+02:00,2022-07-07T07:39:44.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg628.wav,6.75399889685604,7.31660231660232,4218.75,16593.75,Odontocete whistles,mdupon,2022-07-07T07:44:30.753+02:00,2022-07-07T07:44:31.316+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg628.wav,3.29564258135687,3.70932156646442,2812.5,11812.5,Odontocete whistles,mdupon,2022-07-07T07:44:27.295+02:00,2022-07-07T07:44:27.709+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg628.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:44:24.000+02:00,2022-07-07T07:44:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg633.wav,7.14009928295643,8.22118036403751,6187.5,15046.875,Odontocete whistles,mdupon,2022-07-07T07:45:21.140+02:00,2022-07-07T07:45:22.221+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg633.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:45:14.000+02:00,2022-07-07T07:45:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg649.wav,1.80639823496966,2.8157749586321,6187.5,20671.875,Odontocete whistles,mdupon,2022-07-07T07:47:55.806+02:00,2022-07-07T07:47:56.815+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707055944_seg649.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T07:47:54.000+02:00,2022-07-07T07:48:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg443.wav,6.66574738003309,8.61279646993933,4921.875,31078.125,Odontocete whistles,mdupon,2022-07-07T09:13:40.665+02:00,2022-07-07T09:13:42.612+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg443.wav,0.135135135135135,0.912851627137341,6187.5,18984.375,Odontocete whistles,mdupon,2022-07-07T09:13:34.135+02:00,2022-07-07T09:13:34.912+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg443.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:13:34.000+02:00,2022-07-07T09:13:44.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg460.wav,4.4980694980695,7.16216216216216,5625.0,21937.5,Odontocete whistles,mdupon,2022-07-07T09:16:28.498+02:00,2022-07-07T09:16:31.162+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg460.wav,0,3.39492553778268,3234.375,26578.125,Odontocete whistles,mdupon,2022-07-07T09:16:24.000+02:00,2022-07-07T09:16:27.394+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg460.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:16:24.000+02:00,2022-07-07T09:16:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg477.wav,4.29950358521787,5.62327633756205,4078.125,25171.875,Odontocete whistles,mdupon,2022-07-07T09:19:18.299+02:00,2022-07-07T09:19:19.623+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg477.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:19:14.000+02:00,2022-07-07T09:19:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg494.wav,6.10314396028682,7.2338665195808,4640.625,24609.375,Odontocete whistles,mdupon,2022-07-07T09:22:10.103+02:00,2022-07-07T09:22:11.233+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg494.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:22:04.000+02:00,2022-07-07T09:22:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg498.wav,8.00055157198014,9.62217319360176,3656.25,30093.75,Odontocete whistles,mdupon,2022-07-07T09:22:52.000+02:00,2022-07-07T09:22:53.622+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg498.wav,4.82901268615554,5.711527854385,6890.625,18703.125,Odontocete whistles,mdupon,2022-07-07T09:22:48.829+02:00,2022-07-07T09:22:49.711+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg498.wav,0,1.15002757859901,4218.75,25453.125,Odontocete whistles,mdupon,2022-07-07T09:22:44.000+02:00,2022-07-07T09:22:45.150+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg498.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:22:44.000+02:00,2022-07-07T09:22:54.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg500.wav,3.62658576944291,4.7407611693326,6328.125,20250.0,Odontocete whistles,mdupon,2022-07-07T09:23:07.626+02:00,2022-07-07T09:23:08.740+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg500.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:23:04.000+02:00,2022-07-07T09:23:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg502.wav,8.34252619966906,9.05956977385549,5343.75,17578.125,Odontocete whistles,mdupon,2022-07-07T09:23:32.342+02:00,2022-07-07T09:23:33.059+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg502.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:23:24.000+02:00,2022-07-07T09:23:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg504.wav,5.711527854385,6.63816878102592,9140.625,21093.75,Odontocete whistles,mdupon,2022-07-07T09:23:49.711+02:00,2022-07-07T09:23:50.638+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg504.wav,3.05295091009377,3.84721456150028,6750.0,18843.75,Odontocete whistles,mdupon,2022-07-07T09:23:47.052+02:00,2022-07-07T09:23:47.847+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg504.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:23:44.000+02:00,2022-07-07T09:23:54.000+02:00
